date_month,localizacao
2024-03-01,"NOVO PROGRESSO, PARÁ"
2024-03-01,"COMODORO, MATO GROSSO"
2024-03-01,"CONFRESA, MATO GROSSO"
2024-03-01,"ITANHANGÁ, MATO GROSSO"
2024-03-01,"NOVO MUNDO, MATO GROSSO"
2024-03-02,"VILHENA, RONDÔNIA"
2024-03-02,"URUARÁ, PARÁ"
2024-03-02,"NOVO REPARTIMENTO, PARÁ"
2024-03-02,"COMODORO, MATO GROSSO"
2024-03-02,"BARRA DO BUGRES, MATO GROSSO"
2024-03-02,"GUARANTÃ DO NORTE, MATO GROSSO"
2024-03-03,"ALTO ALEGRE DOS PARECIS, RONDÔNIA"
2024-03-04,"TARAUACÁ, ACRE"
2024-03-04,"RODRIGUES ALVES, ACRE"
2024-03-05,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-03-05,"JACAREACANGA, PARÁ"
2024-03-05,"QUERÊNCIA, MATO GROSSO"
2024-03-06,"TAPAUÁ, AMAZONAS"
2024-03-06,"NOVO ARIPUANÃ, AMAZONAS"
2024-03-06,"CAREIRO DA VÁRZEA, AMAZONAS"
2024-03-06,"NOVA OLINDA DO NORTE, AMAZONAS"
2024-03-06,"PLACAS, PARÁ"
2024-03-06,"URUARÁ, PARÁ"
2024-03-06,"ÁGUA AZUL DO NORTE, PARÁ"
2024-03-06,"VILA RICA, MATO GROSSO"
2024-03-07,"BRASILÉIA, ACRE"
2024-03-07,"MAUÉS, AMAZONAS"
2024-03-07,"SÃO JOÃO DA BALIZA, RORAIMA"
2024-03-07,"PLACAS, PARÁ"
2024-03-07,"ÁGUA AZUL DO NORTE, PARÁ"
2024-03-07,"SÃO FÉLIX DO XINGU, PARÁ"
2024-03-07,"ARAGUAÍNA, TOCANTINS"
2024-03-07,"UNIÃO DO SUL, MATO GROSSO"
2024-03-07,"BOM JESUS DO ARAGUAIA, MATO GROSSO"
2024-03-08,"ÓBIDOS, PARÁ"
2024-03-08,"JACUNDÁ, PARÁ"
2024-03-08,"RONDON DO PARÁ, PARÁ"
2024-03-08,"ÁGUA AZUL DO NORTE, PARÁ"
2024-03-08,"SANTA MARIA DAS BARREIRAS, PARÁ"
2024-03-08,"COLMÉIA, TOCANTINS"
2024-03-08,"SANTA TEREZINHA, MATO GROSSO"
2024-03-09,"REDENÇÃO, PARÁ"
2024-03-10,"XAPURI, ACRE"
2024-03-10,"RIACHINHO, TOCANTINS"
2024-03-10,"CARMOLÂNDIA, TOCANTINS"
2024-03-10,"JUÍNA, MATO GROSSO"
2024-03-10,"MARCELÂNDIA, MATO GROSSO"
2024-03-10,"NOVA MARINGÁ, MATO GROSSO"
2024-03-10,"BARRA DO BUGRES, MATO GROSSO"
2024-03-11,"CORUMBIARA, RONDÔNIA"
2024-03-11,"RURÓPOLIS, PARÁ"
2024-03-11,"COMODORO, MATO GROSSO"
2024-03-11,"CONFRESA, MATO GROSSO"
2024-03-11,"NORTELÂNDIA, MATO GROSSO"
2024-03-11,"CANABRAVA DO NORTE, MATO GROSSO"
2024-03-11,"SANTA CRUZ DO XINGU, MATO GROSSO"
2024-03-11,"RIBEIRÃO CASCALHEIRA, MATO GROSSO"
2024-03-12,"CACAULÂNDIA, RONDÔNIA"
2024-03-12,"CODAJÁS, AMAZONAS"
2024-03-12,"HUMAITÁ, AMAZONAS"
2024-03-12,"MARCELÂNDIA, MATO GROSSO"
2024-03-13,"ITAPUÃ DO OESTE, RONDÔNIA"
2024-03-13,"PRIMAVERA DE RONDÔNIA, RONDÔNIA"
2024-03-13,"MANAUS, AMAZONAS"
2024-03-13,"CODAJÁS, AMAZONAS"
2024-03-13,"URUCARÁ, AMAZONAS"
2024-03-13,"SANTA ISABEL DO RIO NEGRO, AMAZONAS"
2024-03-13,"JURUTI, PARÁ"
2024-03-13,"ÁGUA AZUL DO NORTE, PARÁ"
2024-03-13,"PIRAQUÊ, TOCANTINS"
2024-03-13,"SANTO AFONSO, MATO GROSSO"
2024-03-13,"UNIÃO DO SUL, MATO GROSSO"
2024-03-13,"BARRA DO BUGRES, MATO GROSSO"
2024-03-13,"MIRASSOL D'OESTE, MATO GROSSO"
2024-03-13,"LUCAS DO RIO VERDE, MATO GROSSO"
2024-03-14,"CHUPINGUAIA, RONDÔNIA"
2024-03-14,"SANTARÉM, PARÁ"
2024-03-14,"PORTO ESPERIDIÃO, MATO GROSSO"
2024-03-14,"SÃO JOSÉ DO XINGU, MATO GROSSO"
2024-03-15,"SÃO MIGUEL DO GUAPORÉ, RONDÔNIA"
2024-03-15,"APUÍ, AMAZONAS"
2024-03-15,"MANAUS, AMAZONAS"
2024-03-15,"UARINI, AMAZONAS"
2024-03-15,"ALTAMIRA, PARÁ"
2024-03-15,"COLNIZA, MATO GROSSO"
2024-03-15,"NOVA UBIRATÃ, MATO GROSSO"
2024-03-16,"ALTO ALEGRE DOS PARECIS, RONDÔNIA"
2024-03-16,"EPITACIOLÂNDIA, ACRE"
2024-03-16,"HUMAITÁ, AMAZONAS"
2024-03-17,"JUARA, MATO GROSSO"
2024-03-17,"BRASNORTE, MATO GROSSO"
2024-03-17,"NOVA MONTE VERDE, MATO GROSSO"
2024-03-18,"SINOP, MATO GROSSO"
2024-03-18,"VILA RICA, MATO GROSSO"
2024-03-19,"NOVA MAMORÉ, RONDÔNIA"
2024-03-19,"COSTA MARQUES, RONDÔNIA"
2024-03-19,"MÂNCIO LIMA, ACRE"
2024-03-19,"ARENÁPOLIS, MATO GROSSO"
2024-03-19,"NORTELÂNDIA, MATO GROSSO"
2024-03-20,"PORTO VELHO, RONDÔNIA"
2024-03-20,"GUAJARÁ-MIRIM, RONDÔNIA"
2024-03-20,"SÃO FÉLIX DO XINGU, PARÁ"
2024-03-20,"CLÁUDIA, MATO GROSSO"
2024-03-20,"ARIPUANÃ, MATO GROSSO"
2024-03-20,"PONTES E LACERDA, MATO GROSSO"
2024-03-21,"COSTA MARQUES, RONDÔNIA"
2024-03-21,"RIO BRANCO, ACRE"
2024-03-21,"PIRAQUÊ, TOCANTINS"
2024-03-21,"SENADOR LA ROCQUE, MARANHÃO"
2024-03-21,"CONFRESA, MATO GROSSO"
2024-03-22,"THEOBROMA, RONDÔNIA"
2024-03-22,"RODRIGUES ALVES, ACRE"
2024-03-22,"SANTARÉM, PARÁ"
2024-03-23,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-03-23,"PRAINHA, PARÁ"
2024-03-24,"CABIXI, RONDÔNIA"
2024-03-24,"UNIÃO DO SUL, MATO GROSSO"
2024-03-24,"GAÚCHA DO NORTE, MATO GROSSO"
2024-03-25,"CRUZEIRO DO SUL, ACRE"
2024-03-26,"XAPURI, ACRE"
2024-03-27,"ALTAMIRA, PARÁ"
2024-03-27,"SANTA CRUZ DO XINGU, MATO GROSSO"
2024-03-28,"CAPIXABA, ACRE"
2024-03-28,"ATALAIA DO NORTE, AMAZONAS"
2024-03-28,"MOJU, PARÁ"
2024-03-28,"BAIÃO, PARÁ"
2024-03-28,"CAMETÁ, PARÁ"
2024-03-28,"PARAGOMINAS, PARÁ"
2024-03-28,"RONDON DO PARÁ, PARÁ"
2024-03-28,"SÃO FÉLIX DO XINGU, PARÁ"
2024-03-28,"SENADOR JOSÉ PORFÍRIO, PARÁ"
2024-03-28,"PIRAQUÊ, TOCANTINS"
2024-03-29,"GUAJARÁ, AMAZONAS"
2024-03-30,"CAREIRO, AMAZONAS"
2024-03-30,"MANAQUIRI, AMAZONAS"
2024-03-30,"MANACAPURU, AMAZONAS"
2024-03-30,"NOVA OLINDA DO NORTE, AMAZONAS"
2024-03-30,"NORMANDIA, RORAIMA"
2024-03-30,"PEIXOTO DE AZEVEDO, MATO GROSSO"
2024-03-30,"SANTA CRUZ DO XINGU, MATO GROSSO"
2024-03-31,"AMATURÁ, AMAZONAS"
2024-03-31,"BARCELOS, AMAZONAS"
2024-03-31,"URUCURITUBA, AMAZONAS"
2024-03-31,"CAREIRO DA VÁRZEA, AMAZONAS"
2024-03-31,"AVEIRO, PARÁ"
2024-03-31,"ÓBIDOS, PARÁ"
2024-03-31,"ALTAMIRA, PARÁ"
2024-03-31,"TRAIRÃO, PARÁ"
2024-03-31,"MATUPÁ, MATO GROSSO"
2024-03-31,"TERRA NOVA DO NORTE, MATO GROSSO"
2024-01-02,"EIRUNEPÉ, AMAZONAS"
2024-01-03,"MARAÃ, AMAZONAS"
2024-01-03,"ITINGA DO MARANHÃO, MARANHÃO"
2024-01-04,"TURILÂNDIA, MARANHÃO"
2024-01-05,"FEIJÓ, ACRE"
2024-01-08,"RIO PRETO DA EVA, AMAZONAS"
2024-01-08,"MANAQUIRI, AMAZONAS"
2024-01-08,"TAPURAH, MATO GROSSO"
2024-01-09,"SÃO PAULO DE OLIVENÇA, AMAZONAS"
2024-01-10,"NOVA IPIXUNA, PARÁ"
2024-01-10,"MARACAÇUMÉ, MARANHÃO"
2024-01-11,"MARACANÃ, PARÁ"
2024-01-11,"ANAPU, PARÁ"
2024-01-12,"MACHADINHO D'OESTE, RONDÔNIA"
2024-01-14,"SÃO LUIZ, RORAIMA"
2024-01-14,"NOVA UBIRATÃ, MATO GROSSO"
2024-01-15,"SANTA ISABEL DO RIO NEGRO, AMAZONAS"
2024-01-16,"COSTA MARQUES, RONDÔNIA"
2024-01-16,"TERRA NOVA DO NORTE, MATO GROSSO"
2024-01-17,"APUÍ, AMAZONAS"
2024-01-17,"PORTEL, PARÁ"
2024-01-17,"RURÓPOLIS, PARÁ"
2024-01-17,"TABAPORÃ, MATO GROSSO"
2024-01-17,"CONFRESA, MATO GROSSO"
2024-01-18,"BRAGANÇA, PARÁ"
2024-01-18,"CONCEIÇÃO DO ARAGUAIA, PARÁ"
2024-01-18,"ALTAMIRA DO MARANHÃO, MARANHÃO"
2024-01-18,"ARAME, MARANHÃO"
2024-01-19,"PINHEIRO, MARANHÃO"
2024-01-19,"MARCELÂNDIA, MATO GROSSO"
2024-01-20,"SÃO FÉLIX DO XINGU, PARÁ"
2024-01-20,"DENISE, MATO GROSSO"
2024-01-20,"SINOP, MATO GROSSO"
2024-01-21,"AVEIRO, PARÁ"
2024-01-24,"VISEU, PARÁ"
2024-01-30,"CHUPINGUAIA, RONDÔNIA"
2024-01-30,"ALTO ALEGRE DO PINDARÉ, MARANHÃO"
2024-01-31,"ITAITUBA, PARÁ"
2024-01-31,"PORTO ALEGRE DO NORTE, MATO GROSSO"
2024-01-31,"NOVA MARINGÁ, MATO GROSSO"
2024-01-31,"CONFRESA, MATO GROSSO"
2024-02-04,"VILA BELA DA SANTÍSSIMA TRINDADE, MATO GROSSO"
2024-02-05,"CAREIRO DA VÁRZEA, AMAZONAS"
2024-02-05,"COARI, AMAZONAS"
2024-02-06,"JAURU, MATO GROSSO"
2024-02-07,"JURUTI, PARÁ"
2024-02-07,"CÂNDIDO MENDES, MARANHÃO"
2024-02-07,"CLÁUDIA, MATO GROSSO"
2024-02-09,"ALMEIRIM, PARÁ"
2024-02-09,"DOM ELISEU, PARÁ"
2024-02-09,"ALENQUER, PARÁ"
2024-02-10,"COSTA MARQUES, RONDÔNIA"
2024-02-10,"PRESIDENTE FIGUEIREDO, AMAZONAS"
2024-02-10,"TERRA SANTA, PARÁ"
2024-02-12,"ITUPIRANGA, PARÁ"
2024-02-15,"ALTAMIRA, PARÁ"
2024-02-16,"CONFRESA, MATO GROSSO"
2024-02-17,"REDENÇÃO, PARÁ"
2024-02-19,"TEFÉ, AMAZONAS"
2024-02-21,"CURUÁ, PARÁ"
2024-02-26,"SANTA CARMEM, MATO GROSSO"
2024-02-27,"PACARAIMA, RORAIMA"
2024-02-29,"CHUPINGUAIA, RONDÔNIA"
2024-02-29,"PORTO ALEGRE DO NORTE, MATO GROSSO"
2024-03-01,"VERA, MATO GROSSO"
2024-03-01,"BRASNORTE, MATO GROSSO"
2024-03-01,"PONTES E LACERDA, MATO GROSSO"
2024-03-07,"JURUTI, PARÁ"
2024-03-07,"SORRISO, MATO GROSSO"
2024-03-12,"PEIXOTO DE AZEVEDO, MATO GROSSO"
2024-03-17,"TABAPORÃ, MATO GROSSO"
2024-03-19,"SORRISO, MATO GROSSO"
2024-03-22,"COSTA MARQUES, RONDÔNIA"
2024-03-30,"BORBA, AMAZONAS"
2024-03-31,"ITAITUBA, PARÁ"
2024-03-31,"MONTE ALEGRE, PARÁ"
2024-03-31,"MOJUÍ DOS CAMPOS, PARÁ"
2024-01-01,"UNA, BAHIA"
2024-01-01,"JEQUIÉ, BAHIA"
2024-01-01,"SANTA LUZIA, BAHIA"
2024-01-01,"CANAVIEIRAS, BAHIA"
2024-01-01,"CAATIBA, BAHIA"
2024-01-01,"MAIRINQUE, SÃO PAULO"
2024-01-01,"ANGÉLICA, MATO GROSSO DO SUL"
2024-01-02,"ESCADA, PERNAMBUCO"
2024-01-02,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-02,"SÃO SEBASTIÃO, ALAGOAS"
2024-01-02,"MARAGOGI, ALAGOAS"
2024-01-02,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-02,"PACATUBA, SERGIPE"
2024-01-02,"NEÓPOLIS, SERGIPE"
2024-01-02,"JAPOATÃ, SERGIPE"
2024-01-02,"WENCESLAU GUIMARÃES, BAHIA"
2024-01-02,"UNA, BAHIA"
2024-01-02,"ILHÉUS, BAHIA"
2024-01-02,"ITACARÉ, BAHIA"
2024-01-02,"BELMONTE, BAHIA"
2024-01-02,"JEQUIÉ, BAHIA"
2024-01-02,"CATU, BAHIA"
2024-01-02,"APORÁ, BAHIA"
2024-01-02,"CASTRO ALVES, BAHIA"
2024-01-02,"VALENÇA, BAHIA"
2024-01-02,"CANAVIEIRAS, BAHIA"
2024-01-02,"PIRAÍ DO SUL, PARANÁ"
2024-01-02,"ITAPERUÇU, PARANÁ"
2024-01-02,"CASTRO, PARANÁ"
2024-01-02,"CERRO AZUL, PARANÁ"
2024-01-03,"PRIMAVERA, PERNAMBUCO"
2024-01-03,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-03,"COLÔNIA LEOPOLDINA, ALAGOAS"
2024-01-03,"MURICI, ALAGOAS"
2024-01-03,"IGREJA NOVA, ALAGOAS"
2024-01-03,"MARAGOGI, ALAGOAS"
2024-01-03,"CAPELA, ALAGOAS"
2024-01-03,"JACUÍPE, ALAGOAS"
2024-01-03,"QUEBRANGULO, ALAGOAS"
2024-01-03,"PILAR, ALAGOAS"
2024-01-03,"RIO LARGO, ALAGOAS"
2024-01-03,"ITABAIANINHA, SERGIPE"
2024-01-03,"MURIBECA, SERGIPE"
2024-01-03,"AQUIDABÃ, SERGIPE"
2024-01-03,"CAPELA, SERGIPE"
2024-01-03,"NEÓPOLIS, SERGIPE"
2024-01-03,"JANDAÍRA, BAHIA"
2024-01-03,"ITAMARAJU, BAHIA"
2024-01-03,"ARAÇÁS, BAHIA"
2024-01-03,"IBICUÍ, BAHIA"
2024-01-03,"RIBEIRÃO DO LARGO, BAHIA"
2024-01-03,"ILHÉUS, BAHIA"
2024-01-03,"CAMAÇARI, BAHIA"
2024-01-03,"BELMONTE, BAHIA"
2024-01-03,"PAU BRASIL, BAHIA"
2024-01-03,"JAGUARIPE, BAHIA"
2024-01-03,"SANTA LUZIA, BAHIA"
2024-01-03,"CANAVIEIRAS, BAHIA"
2024-01-03,"ITARANTIM, BAHIA"
2024-01-03,"CAMAMU, BAHIA"
2024-01-03,"IGUAÍ, BAHIA"
2024-01-03,"FERNANDÓPOLIS, SÃO PAULO"
2024-01-03,"MANDURI, SÃO PAULO"
2024-01-03,"RIO BRANCO DO SUL, PARANÁ"
2024-01-03,"ADRIANÓPOLIS, PARANÁ"
2024-01-03,"MIRADOR, PARANÁ"
2024-01-03,"CERRO AZUL, PARANÁ"
2024-01-03,"SEARA, SANTA CATARINA"
2024-01-04,"QUIPAPÁ, PERNAMBUCO"
2024-01-04,"RIBEIRÃO, PERNAMBUCO"
2024-01-04,"IPOJUCA, PERNAMBUCO"
2024-01-04,"ESCADA, PERNAMBUCO"
2024-01-04,"SÃO JOSÉ DA COROA GRANDE, PERNAMBUCO"
2024-01-04,"PAUDALHO, PERNAMBUCO"
2024-01-04,"SIRINHAÉM, PERNAMBUCO"
2024-01-04,"RIO FORMOSO, PERNAMBUCO"
2024-01-04,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-04,"JUNDIÁ, ALAGOAS"
2024-01-04,"MESSIAS, ALAGOAS"
2024-01-04,"PINDOBA, ALAGOAS"
2024-01-04,"MURICI, ALAGOAS"
2024-01-04,"IGREJA NOVA, ALAGOAS"
2024-01-04,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-04,"CAPELA, ALAGOAS"
2024-01-04,"JEQUIÁ DA PRAIA, ALAGOAS"
2024-01-04,"IBATEGUARA, ALAGOAS"
2024-01-04,"TEOTÔNIO VILELA, ALAGOAS"
2024-01-04,"ANADIA, ALAGOAS"
2024-01-04,"NOVO LINO, ALAGOAS"
2024-01-04,"BOCA DA MATA, ALAGOAS"
2024-01-04,"MATRIZ DE CAMARAGIBE, ALAGOAS"
2024-01-04,"FLEXEIRAS, ALAGOAS"
2024-01-04,"ITABAIANINHA, SERGIPE"
2024-01-04,"AQUIDABÃ, SERGIPE"
2024-01-04,"SIRIRI, SERGIPE"
2024-01-04,"GRACHO CARDOSO, SERGIPE"
2024-01-04,"GARARU, SERGIPE"
2024-01-04,"CUMBE, SERGIPE"
2024-01-04,"IBICUÍ, BAHIA"
2024-01-04,"RIBEIRÃO DO LARGO, BAHIA"
2024-01-04,"ILHÉUS, BAHIA"
2024-01-04,"PLANALTINO, BAHIA"
2024-01-04,"JEQUIÉ, BAHIA"
2024-01-04,"POJUCA, BAHIA"
2024-01-04,"SANTA LUZIA, BAHIA"
2024-01-04,"ITARANTIM, BAHIA"
2024-01-04,"PORTO SEGURO, BAHIA"
2024-01-04,"SANDOVALINA, SÃO PAULO"
2024-01-04,"FLORÍNEA, SÃO PAULO"
2024-01-05,"MARAIAL, PERNAMBUCO"
2024-01-05,"POMBOS, PERNAMBUCO"
2024-01-05,"ESCADA, PERNAMBUCO"
2024-01-05,"CABO DE SANTO AGOSTINHO, PERNAMBUCO"
2024-01-05,"SIRINHAÉM, PERNAMBUCO"
2024-01-05,"RIO FORMOSO, PERNAMBUCO"
2024-01-05,"ÁGUA PRETA, PERNAMBUCO"
2024-01-05,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-05,"COLÔNIA LEOPOLDINA, ALAGOAS"
2024-01-05,"BRANQUINHA, ALAGOAS"
2024-01-05,"CAMPO ALEGRE, ALAGOAS"
2024-01-05,"MARAGOGI, ALAGOAS"
2024-01-05,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-05,"JUNQUEIRO, ALAGOAS"
2024-01-05,"JEQUIÁ DA PRAIA, ALAGOAS"
2024-01-05,"TEOTÔNIO VILELA, ALAGOAS"
2024-01-05,"JOAQUIM GOMES, ALAGOAS"
2024-01-05,"MATRIZ DE CAMARAGIBE, ALAGOAS"
2024-01-05,"FLEXEIRAS, ALAGOAS"
2024-01-05,"CAPELA, SERGIPE"
2024-01-05,"ITABI, SERGIPE"
2024-01-05,"GRACHO CARDOSO, SERGIPE"
2024-01-05,"JAPOATÃ, SERGIPE"
2024-01-05,"IEPÊ, SÃO PAULO"
2024-01-05,"BARRA DO CHAPÉU, SÃO PAULO"
2024-01-05,"PRUDENTÓPOLIS, PARANÁ"
2024-01-05,"ORTIGUEIRA, PARANÁ"
2024-01-05,"CONCÓRDIA, SANTA CATARINA"
2024-01-05,"SEARA, SANTA CATARINA"
2024-01-05,"FAZENDA VILANOVA, RIO GRANDE DO SUL"
2024-01-05,"ANAURILÂNDIA, MATO GROSSO DO SUL"
2024-01-05,"ANGÉLICA, MATO GROSSO DO SUL"
2024-01-05,"AMAMBAI, MATO GROSSO DO SUL"
2024-01-05,"LAGUNA CARAPÃ, MATO GROSSO DO SUL"
2024-01-06,"MARAIAL, PERNAMBUCO"
2024-01-06,"PALMARES, PERNAMBUCO"
2024-01-06,"RIBEIRÃO, PERNAMBUCO"
2024-01-06,"XEXÉU, PERNAMBUCO"
2024-01-06,"RIO FORMOSO, PERNAMBUCO"
2024-01-06,"BARREIROS, PERNAMBUCO"
2024-01-06,"AMARAJI, PERNAMBUCO"
2024-01-06,"BELÉM, ALAGOAS"
2024-01-06,"FEIRA GRANDE, ALAGOAS"
2024-01-06,"PENEDO, ALAGOAS"
2024-01-06,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-06,"BRANQUINHA, ALAGOAS"
2024-01-06,"UNIÃO DOS PALMARES, ALAGOAS"
2024-01-06,"MURICI, ALAGOAS"
2024-01-06,"PORTO CALVO, ALAGOAS"
2024-01-06,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-06,"IBATEGUARA, ALAGOAS"
2024-01-06,"TEOTÔNIO VILELA, ALAGOAS"
2024-01-06,"MACEIÓ, ALAGOAS"
2024-01-06,"JOAQUIM GOMES, ALAGOAS"
2024-01-06,"FLEXEIRAS, ALAGOAS"
2024-01-06,"TRAIPU, ALAGOAS"
2024-01-06,"AQUIDABÃ, SERGIPE"
2024-01-06,"CAPELA, SERGIPE"
2024-01-06,"GRACHO CARDOSO, SERGIPE"
2024-01-06,"PIEDADE, SÃO PAULO"
2024-01-06,"SOROCABA, SÃO PAULO"
2024-01-06,"MAIRINQUE, SÃO PAULO"
2024-01-06,"JACAREZINHO, PARANÁ"
2024-01-06,"LAGES, SANTA CATARINA"
2024-01-07,"RIO TINTO, PARAÍBA"
2024-01-07,"TAMANDARÉ, PERNAMBUCO"
2024-01-07,"GAMELEIRA, PERNAMBUCO"
2024-01-07,"RIBEIRÃO, PERNAMBUCO"
2024-01-07,"ESCADA, PERNAMBUCO"
2024-01-07,"SIRINHAÉM, PERNAMBUCO"
2024-01-07,"RIO FORMOSO, PERNAMBUCO"
2024-01-07,"BARREIROS, PERNAMBUCO"
2024-01-07,"SÃO LOURENÇO DA MATA, PERNAMBUCO"
2024-01-07,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-07,"COLÔNIA LEOPOLDINA, ALAGOAS"
2024-01-07,"BRANQUINHA, ALAGOAS"
2024-01-07,"UNIÃO DOS PALMARES, ALAGOAS"
2024-01-07,"LIMOEIRO DE ANADIA, ALAGOAS"
2024-01-07,"MURICI, ALAGOAS"
2024-01-07,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-07,"JACUÍPE, ALAGOAS"
2024-01-07,"JEQUIÁ DA PRAIA, ALAGOAS"
2024-01-07,"JOAQUIM GOMES, ALAGOAS"
2024-01-07,"NOVO LINO, ALAGOAS"
2024-01-07,"BOQUIM, SERGIPE"
2024-01-07,"NOSSA SENHORA DAS DORES, SERGIPE"
2024-01-07,"CAPELA, SERGIPE"
2024-01-07,"SÃO CRISTÓVÃO, SERGIPE"
2024-01-07,"CANHOBA, SERGIPE"
2024-01-07,"RIACHÃO DO JACUÍPE, BAHIA"
2024-01-07,"SERRA PRETA, BAHIA"
2024-01-07,"BARIRI, SÃO PAULO"
2024-01-07,"PORTO FELIZ, SÃO PAULO"
2024-01-07,"SÃO ROQUE, SÃO PAULO"
2024-01-07,"SANDOVALINA, SÃO PAULO"
2024-01-07,"TARUMÃ, SÃO PAULO"
2024-01-07,"SOROCABA, SÃO PAULO"
2024-01-07,"CÂNDIDO MOTA, SÃO PAULO"
2024-01-07,"PIÊN, PARANÁ"
2024-01-07,"RIO BRANCO DO SUL, PARANÁ"
2024-01-07,"COLORADO, PARANÁ"
2024-01-07,"ALVORADA DO SUL, PARANÁ"
2024-01-07,"CERRO NEGRO, SANTA CATARINA"
2024-01-07,"BATAYPORÃ, MATO GROSSO DO SUL"
2024-01-07,"RIO BRILHANTE, MATO GROSSO DO SUL"
2024-01-07,"NOVA ANDRADINA, MATO GROSSO DO SUL"
2024-01-08,"JOAQUIM NABUCO, PERNAMBUCO"
2024-01-08,"GAMELEIRA, PERNAMBUCO"
2024-01-08,"PALMARES, PERNAMBUCO"
2024-01-08,"ESCADA, PERNAMBUCO"
2024-01-08,"CABO DE SANTO AGOSTINHO, PERNAMBUCO"
2024-01-08,"BREJÃO, PERNAMBUCO"
2024-01-08,"GARANHUNS, PERNAMBUCO"
2024-01-08,"SIRINHAÉM, PERNAMBUCO"
2024-01-08,"RIO FORMOSO, PERNAMBUCO"
2024-01-08,"ÁGUA PRETA, PERNAMBUCO"
2024-01-08,"BELÉM, ALAGOAS"
2024-01-08,"FEIRA GRANDE, ALAGOAS"
2024-01-08,"SÃO LUÍS DO QUITUNDE, ALAGOAS"
2024-01-08,"COLÔNIA LEOPOLDINA, ALAGOAS"
2024-01-08,"JUNDIÁ, ALAGOAS"
2024-01-08,"MESSIAS, ALAGOAS"
2024-01-08,"SÃO SEBASTIÃO, ALAGOAS"
2024-01-08,"MURICI, ALAGOAS"
2024-01-08,"IGREJA NOVA, ALAGOAS"
2024-01-08,"MARAGOGI, ALAGOAS"
2024-01-08,"SÃO MIGUEL DOS CAMPOS, ALAGOAS"
2024-01-08,"ATALAIA, ALAGOAS"
2024-01-08,"JUNQUEIRO, ALAGOAS"
2024-01-08,"QUEBRANGULO, ALAGOAS"
2024-01-08,"IBATEGUARA, ALAGOAS"
2024-01-08,"CAMPO GRANDE, ALAGOAS"
2024-01-08,"BOCA DA MATA, ALAGOAS"
2024-01-08,"FLEXEIRAS, ALAGOAS"
2024-01-08,"TRAIPU, ALAGOAS"
2024-01-08,"RIO LARGO, ALAGOAS"
2024-01-08,"ITABAIANINHA, SERGIPE"
2024-01-08,"INDIAROBA, SERGIPE"
2024-01-08,"ITABI, SERGIPE"
2024-01-08,"GARARU, SERGIPE"
2024-01-08,"CATAGUASES, MINAS GERAIS"
2024-01-08,"SANTA VITÓRIA, MINAS GERAIS"
2024-01-08,"ANDRADINA, SÃO PAULO"
2024-01-08,"RIOLÂNDIA, SÃO PAULO"
2024-01-08,"NOVA INDEPENDÊNCIA, SÃO PAULO"
2024-01-08,"POPULINA, SÃO PAULO"
2024-01-08,"FLORÍNEA, SÃO PAULO"
2024-01-08,"CASTILHO, SÃO PAULO"
2024-01-08,"PAULO DE FARIA, SÃO PAULO"
2024-01-08,"PORTO FERREIRA, SÃO PAULO"
2024-01-08,"CÂNDIDO MOTA, SÃO PAULO"
2024-01-08,"TEODORO SAMPAIO, SÃO PAULO"
2024-01-08,"PRUDENTÓPOLIS, PARANÁ"
2024-01-08,"LONDRINA, PARANÁ"
2024-01-08,"IVAÍ, PARANÁ"
2024-01-08,"TERRA RICA, PARANÁ"
2024-01-08,"RIO BRANCO DO SUL, PARANÁ"
2024-01-08,"RESERVA, PARANÁ"
2024-01-08,"ADRIANÓPOLIS, PARANÁ"
2024-01-08,"GUAIRAÇÁ, PARANÁ"
2024-01-08,"PARANAVAÍ, PARANÁ"
2024-01-08,"IVAIPORÃ, PARANÁ"
2024-01-08,"COLORADO, PARANÁ"
2024-01-08,"PRIMEIRO DE MAIO, PARANÁ"
2024-01-08,"LOBATO, PARANÁ"
2024-01-08,"BOCAIÚVA DO SUL, PARANÁ"
2024-01-08,"CÂNDIDO DE ABREU, PARANÁ"
2024-01-08,"CERRO AZUL, PARANÁ"
2024-01-08,"BATAYPORÃ, MATO GROSSO DO SUL"
2024-01-08,"ITAQUIRAÍ, MATO GROSSO DO SUL"
2024-01-08,"TACURU, MATO GROSSO DO SUL"
2024-01-08,"NOVA ANDRADINA, MATO GROSSO DO SUL"
2024-01-08,"ANGÉLICA, MATO GROSSO DO SUL"
2024-01-08,"IVINHEMA, MATO GROSSO DO SUL"
